feature,importance
emb_590,4.1083536648757434e-05
emb_725,4.10182313913775e-05
emb_1350,4.0764944716359955e-05
emb_629,4.0746189054666344e-05
emb_40,4.0607129701300745e-05
emb_1363,4.057278157726676e-05
emb_1261,4.05506452507212e-05
emb_1248,4.0150382459665704e-05
emb_364,4.006538103242985e-05
emb_639,4.000476586382937e-05
emb_1504,3.97536511786607e-05
emb_226,3.957475427580073e-05
emb_1521,3.941369615122152e-05
emb_1368,3.91768814678761e-05
emb_531,3.912506505391166e-05
emb_814,3.90097226727824e-05
emb_759,3.890768514239841e-05
emb_736,3.877889679074988e-05
emb_1014,3.863570014704142e-05
emb_496,3.8583063134596665e-05
emb_1488,3.849158180110394e-05
emb_1450,3.839061649018742e-05
emb_498,3.805977575641589e-05
emb_1214,3.804852388383201e-05
emb_633,3.758825313373902e-05
emb_1171,3.687617720437737e-05
emb_1326,3.67844976705047e-05
emb_1156,3.6488185466986e-05
emb_1029,3.640606110967286e-05
emb_259,3.6282300331571206e-05
emb_709,3.605919634781489e-05
emb_826,3.601425897774729e-05
emb_1185,3.5999903182474955e-05
emb_112,3.599019017108019e-05
TASK_expected_result_count_0,3.5725544093653806e-05
emb_1090,3.556649910974355e-05
emb_1456,3.5505821793619536e-05
emb_1288,3.545094095626689e-05
emb_1349,3.543823332293821e-05
emb_1532,3.5053210477762224e-05
emb_661,3.498948722917966e-05
emb_1022,3.4796345999815404e-05
emb_301,3.4761822141885855e-05
emb_1246,3.4289480783724874e-05
emb_695,3.427161300401599e-05
emb_1213,3.38304050988488e-05
emb_475,3.3826448435485866e-05
emb_1160,3.377472969429386e-05
emb_972,3.369373548072826e-05
emb_613,3.363898325545998e-05
emb_1186,3.3319403699059124e-05
emb_1069,3.302827886402297e-05
emb_310,3.261752842173563e-05
emb_1474,3.250572204717134e-05
emb_232,3.232624624969696e-05
emb_987,3.225132078458909e-05
emb_506,3.164165981449208e-05
emb_289,3.163995888216155e-05
emb_360,3.16320660945924e-05
emb_765,3.161918633588497e-05
emb_479,3.1108182705261125e-05
emb_631,3.104937081723556e-05
emb_1432,3.072016190213892e-05
emb_136,3.063866642911964e-05
emb_431,3.0583046583823836e-05
emb_455,3.0511769431688512e-05
emb_827,3.0416692694117237e-05
emb_1224,3.007575135528908e-05
emb_569,2.9776425631421256e-05
emb_1329,2.9756872855445956e-05
emb_1263,2.9731944965167246e-05
emb_1517,2.971802539129648e-05
emb_1086,2.9346414303323063e-05
emb_67,2.9295617648245757e-05
emb_19,2.9169741829903883e-05
emb_1226,2.895909153824088e-05
emb_1253,2.8689003982067933e-05
emb_576,2.856838152956556e-05
emb_1480,2.851809358429357e-05
emb_1052,2.8338199871484515e-05
emb_963,2.817012233103893e-05
emb_1395,2.809816246724397e-05
emb_281,2.8095278479230444e-05
emb_158,2.7489173070956242e-05
emb_1122,2.7433973873652646e-05
emb_451,2.7401086191855517e-05
emb_665,2.731345052136526e-05
emb_258,2.7233897789637424e-05
emb_733,2.704322654984967e-05
emb_1198,2.6912842396872e-05
emb_567,2.6839319304924683e-05
emb_372,2.678286985490861e-05
emb_1059,2.665909546698586e-05
emb_618,2.6639845110680005e-05
emb_947,2.6573410969223334e-05
emb_1144,2.642172884136141e-05
emb_324,2.6290023618157805e-05
emb_1482,2.6141273952679243e-05
INTENT_consequence_severity_neutral,2.6103885803778856e-05
emb_724,2.597813432082812e-05
emb_355,2.5831380324297203e-05
emb_1027,2.5598499493330735e-05
emb_1285,2.5416525065848265e-05
emb_11,2.536471228566272e-05
emb_1037,2.5152381350581087e-05
emb_828,2.5014677102405985e-05
emb_1250,2.4977276867867766e-05
emb_1354,2.4334535821244763e-05
emb_134,2.4163911969297512e-05
emb_1153,2.3919414609295842e-05
emb_214,2.3496903861360503e-05
emb_1054,2.3250025734953793e-05
emb_624,2.3199505255035733e-05
emb_1227,2.318889949278724e-05
emb_297,2.3137147453768328e-05
emb_1372,2.2947185721894355e-05
emb_1174,2.29008200436028e-05
emb_493,2.2789209392291522e-05
emb_374,2.2776203224564984e-05
emb_579,2.26758410478851e-05
emb_1376,2.260431602053687e-05
emb_1255,2.2349817769621692e-05
emb_929,2.2330467593697995e-05
emb_1444,2.2318303699487788e-05
emb_1454,2.1596310330090057e-05
emb_797,2.1550272783037934e-05
emb_857,2.148533010431132e-05
emb_1233,2.1155564536150493e-05
emb_1405,2.11107382365953e-05
emb_591,2.11106479878463e-05
emb_162,2.1045805058874466e-05
emb_513,2.098058197337603e-05
emb_784,2.0805903782072335e-05
emb_239,2.047198222904291e-05
emb_361,2.028701529590864e-05
emb_184,2.0260682237583954e-05
emb_1496,1.9870108793295585e-05
emb_1525,1.9854323978905935e-05
emb_460,1.9811015658550527e-05
emb_817,1.9802746375772105e-05
emb_50,1.9546643072112937e-05
emb_659,1.953950819141366e-05
emb_293,1.9456858359287746e-05
emb_990,1.9425550813918085e-05
emb_453,1.9395568510387194e-05
emb_658,1.9247763409662397e-05
emb_1051,1.914131801292785e-05
emb_1487,1.9130556261951362e-05
emb_1017,1.9053571642453766e-05
emb_152,1.9025581641525943e-05
emb_1331,1.899691171385374e-05
emb_1512,1.8777784687165068e-05
emb_373,1.8691856193441372e-05
emb_1043,1.868286056054304e-05
emb_1511,1.8542382976154668e-05
emb_1451,1.830072788803889e-05
emb_1219,1.8210865575100385e-05
emb_51,1.8169921343433674e-05
emb_909,1.812966410026707e-05
emb_558,1.7966588684109835e-05
emb_61,1.7646608620520586e-05
emb_939,1.725322461394169e-05
emb_308,1.7112225295924818e-05
emb_1231,1.6947124268859226e-05
emb_305,1.689027585284943e-05
emb_210,1.6860241514102613e-05
emb_1218,1.679836597949476e-05
emb_1194,1.6692923836552938e-05
emb_376,1.6691721414557144e-05
emb_1529,1.660996207476184e-05
emb_440,1.6531833882552827e-05
emb_1190,1.6305247861889034e-05
emb_1062,1.6290292580811173e-05
emb_978,1.6283427322401673e-05
emb_174,1.618412230560783e-05
emb_284,1.610059971843213e-05
emb_319,1.6088456461116568e-05
emb_805,1.6035151571888004e-05
emb_874,1.5912180279233883e-05
emb_751,1.5897797348837828e-05
emb_1038,1.566345161159735e-05
emb_362,1.559641782039198e-05
emb_503,1.551807438376393e-05
emb_776,1.534033268478765e-05
emb_1041,1.527503657947564e-05
emb_1006,1.5266381743286016e-05
emb_418,1.502871360694299e-05
emb_570,1.4943609000544202e-05
emb_1105,1.4744750747866178e-05
emb_1399,1.4589400437823271e-05
emb_192,1.455769974534585e-05
emb_1446,1.4323173010271809e-05
emb_216,1.4258932456471401e-05
emb_1371,1.4206993613670661e-05
TASK_expected_result_count_1,1.3908748001283108e-05
emb_288,1.3901919481532259e-05
emb_129,1.3724324876788353e-05
emb_76,1.3706122854707472e-05
emb_54,1.3625040150963806e-05
emb_1515,1.3549695318735669e-05
emb_1369,1.3510348902503668e-05
emb_266,1.340987171574151e-05
emb_899,1.324156840720218e-05
emb_155,1.312177571019185e-05
SEM_domain_primary_photo,1.2892746922623376e-05
emb_326,1.2859789369181777e-05
emb_1047,1.2828360300120215e-05
emb_1469,1.2647704291284055e-05
emb_1353,1.2509984146175642e-05
emb_144,1.2111898116808931e-05
emb_1289,1.1845933633697972e-05
emb_777,1.1734940252453819e-05
emb_1388,1.1528833602240128e-05
emb_46,1.1519871159846168e-05
emb_670,1.1462066226115872e-05
emb_571,1.1433713152946448e-05
emb_908,1.1393186730553889e-05
emb_338,1.1234055639540324e-05
emb_877,1.11449232051208e-05
emb_1357,1.1136621795318274e-05
emb_1295,1.1046027800374574e-05
emb_339,1.1015728192127945e-05
emb_1280,1.1002274379440596e-05
emb_1220,1.0982455627747563e-05
emb_735,1.0746828132754745e-05
emb_483,1.071267202566314e-05
emb_553,1.07003555013131e-05
emb_1,1.0696316301544283e-05
emb_292,1.0621184230952177e-05
emb_1010,1.0575797622631205e-05
emb_1103,1.0547712561202742e-05
emb_1373,1.048122477242715e-05
emb_628,1.0448367678813201e-05
emb_72,1.0262030906842743e-05
emb_270,1.0236594114695972e-05
emb_913,1.0211942853392926e-05
emb_1409,1.0180503463025905e-05
emb_314,1.0173645652255937e-05
emb_648,1.00903903436442e-05
emb_524,1.006325182782413e-05
emb_754,9.867675451103607e-06
emb_1375,9.735273417884403e-06
emb_1342,9.723029191890282e-06
emb_161,9.667130374798511e-06
emb_1291,9.66328849411161e-06
emb_614,9.648060176677978e-06
emb_1081,9.635152975426387e-06
LING_tense_present,9.62757038002396e-06
emb_28,9.505654401698443e-06
emb_832,9.253681771896919e-06
emb_1147,9.238649116013538e-06
emb_1165,9.235257732521301e-06
emb_1212,9.159248555616412e-06
emb_954,9.089296318289583e-06
emb_705,8.967758782426391e-06
emb_675,8.952837361113172e-06
emb_1467,8.746301879563589e-06
emb_950,8.731710514225771e-06
emb_918,8.63607849162105e-06
emb_887,8.613265492195418e-06
emb_151,8.553356188428733e-06
emb_1237,8.300396345510765e-06
emb_89,8.251740890203161e-06
emb_256,8.145301654551125e-06
emb_286,8.11151910800697e-06
emb_38,7.580628975790943e-06
emb_1334,7.528547489007211e-06
emb_389,7.489784352185429e-06
emb_679,7.292953285283798e-06
emb_687,7.252274901658863e-06
emb_895,7.216906615820849e-06
SEM_domain_primary_travel,7.0519876989161615e-06
emb_770,7.0399074600256165e-06
emb_1229,7.03117671164898e-06
emb_1217,7.028078595983342e-06
emb_801,6.908365926644799e-06
TEMP_realtime_need_neutral,6.837470755200339e-06
emb_1374,6.748286696815282e-06
emb_774,6.7193402940774815e-06
SEM_domain_primary_summary,6.693812048167955e-06
emb_902,6.668292260605569e-06
emb_562,6.663061504597902e-06
emb_208,6.614937851570965e-06
emb_229,6.5150548848842625e-06
emb_1097,6.493631477652301e-06
emb_593,6.4396791613797635e-06
SEM_domain_primary_finance,6.407372354825434e-06
TEMP_range_specificity_absolute,6.394568852930048e-06
emb_974,6.366151517933496e-06
emb_961,6.207376712373296e-06
emb_49,6.1214863554518424e-06
emb_917,6.0997703892965645e-06
emb_541,5.994964757340883e-06
emb_914,5.8422202959858305e-06
emb_111,5.8206769608962315e-06
emb_608,5.817169680364192e-06
emb_680,5.783461999755235e-06
emb_1472,5.769509215211065e-06
emb_1143,5.749220301611305e-06
emb_589,5.729665047300757e-06
emb_1315,5.651231957086976e-06
emb_439,5.638798908680792e-06
emb_398,5.625699248521481e-06
TXT_punctuation_count,5.5154895157710585e-06
emb_1242,5.5146732041819195e-06
emb_6,5.481422144162032e-06
emb_182,5.351372565648866e-06
emb_252,5.319746299112262e-06
emb_1383,5.189720751013839e-06
emb_525,5.182565615675566e-06
emb_1239,5.180107270832793e-06
LING_tense_past,5.1730089504367445e-06
emb_206,5.154009529167597e-06
emb_296,5.055452474927348e-06
emb_691,4.951477839823164e-06
emb_1520,4.909190344330856e-06
emb_563,4.804336285640399e-06
emb_176,4.769676493465058e-06
emb_290,4.630928162658945e-06
emb_753,4.614770815639821e-06
emb_371,4.556310033495033e-06
emb_94,4.440907823040395e-06
emb_1232,4.367276196037215e-06
emb_135,4.3586669187921e-06
emb_280,4.321313709207038e-06
emb_60,4.191065601658714e-06
emb_1007,4.133910238237756e-06
emb_41,3.9963197233849916e-06
emb_1394,3.983244359887711e-06
emb_140,3.845627460576694e-06
emb_58,3.675392008975486e-06
emb_1057,3.649867533772399e-06
emb_403,3.6469633158491336e-06
emb_511,3.6332980742253633e-06
INTENT_consequence_severity_0,3.5546779538603013e-06
emb_870,3.424265746557695e-06
emb_601,3.408473176419665e-06
emb_638,3.3694226815319967e-06
emb_1055,3.3511593261967516e-06
emb_794,3.3095938683492218e-06
emb_435,3.2089830059544437e-06
emb_227,3.201481347573571e-06
emb_526,3.0091161427146138e-06
emb_863,3.002556727781584e-06
TXT_text_density_0.316,2.988701010005288e-06
emb_1297,2.958329981634218e-06
emb_224,2.8691175523773963e-06
emb_322,2.825543801719282e-06
emb_1513,2.8106885001044826e-06
emb_142,2.793447630940168e-06
emb_21,2.776199353038349e-06
emb_845,2.7594874342417864e-06
emb_911,2.6687040327343146e-06
emb_1234,2.6238254844164004e-06
SEM_abstractness,2.6039959209290782e-06
emb_1087,2.5867273829718167e-06
emb_1393,2.5727155233425685e-06
INTENT_priority,2.5674129441708352e-06
emb_921,2.5604741135383414e-06
TEMP_realtime_need_2,2.4952485077617716e-06
emb_554,2.478539779028326e-06
emb_516,2.4506817917396963e-06
emb_1241,2.4506346550725042e-06
emb_1277,2.434857130997646e-06
emb_617,2.361991785899076e-06
INTENT_satisfaction_criticality,2.287322891614523e-06
emb_1427,2.279596930965835e-06
emb_632,2.2505787094503952e-06
emb_9,2.2189213286826708e-06
emb_179,2.188392445651199e-06
emb_653,2.1320167891332932e-06
emb_17,2.0996673138381725e-06
TASK_needs_aggregation_0,2.09045997554348e-06
emb_441,2.067087212062651e-06
INFO_constraint_count,2.0486278055247883e-06
emb_742,1.937573543205214e-06
emb_1303,1.91034878163906e-06
emb_1266,1.879748104251961e-06
emb_1477,1.8593420075481092e-06
SEM_domain_primary_outdoor,1.8313122587482278e-06
INTENT_emotional_tone_4,1.8226934700370867e-06
emb_16,1.8090632146032344e-06
INFO_density_score_3,1.7236992091861604e-06
emb_1048,1.6909417524874643e-06
emb_678,1.6565448264254758e-06
emb_119,1.6327754747384715e-06
emb_42,1.5079342248763943e-06
emb_1463,1.447401366390401e-06
emb_126,1.42792221163815e-06
emb_1124,1.4167900154410145e-06
emb_231,1.4035846608996697e-06
emb_1132,1.4034337371954186e-06
emb_860,1.3710163918598925e-06
emb_1013,1.3543643490867828e-06
COMP_search_space_size_none,1.3419251798540965e-06
TASK_needs_sorting_absolute,1.3029495411656111e-06
emb_14,1.3021288583170775e-06
emb_583,1.2710912464256036e-06
emb_859,1.2706073222391981e-06
emb_323,1.2121924879240017e-06
SEM_domain_primary_literature,1.1987272236390076e-06
emb_992,1.1918525506233385e-06
SEM_domain_primary_shopping,1.1356753159189383e-06
emb_1035,1.1091562829758602e-06
emb_1161,1.0897166396474015e-06
emb_1299,1.0609913122934865e-06
emb_186,1.0530734422358713e-06
emb_113,1.0407016670728616e-06
emb_410,9.591441500458003e-07
SEM_domain_primary_meeting,9.518868637211802e-07
emb_1516,9.327165166688318e-07
emb_1046,8.889233463183829e-07
emb_87,8.360335128123881e-07
emb_316,8.346314337695847e-07
LING_modality_none,8.241417612882536e-07
emb_178,8.097164268780168e-07
emb_853,8.049081502197112e-07
emb_539,7.81839452110924e-07
TASK_modality_types,7.289656906664825e-07
emb_352,7.271299510472432e-07
emb_165,6.585218032261495e-07
emb_283,5.892094152725324e-07
emb_1082,5.706714093623193e-07
TXT_text_density_0.2632,5.374843413642063e-07
TXT_text_density_0.24,5.297285430469799e-07
emb_820,4.978114953451778e-07
emb_476,4.784642616979954e-07
INTENT_consequence_severity_5,4.676946801949585e-07
emb_99,4.572157116736813e-07
SEM_domain_primary_music,4.4058213793804644e-07
emb_1387,4.307910929080023e-07
INFO_precision_requirement_1,4.2844769039769784e-07
SEM_domain_primary_event,3.9943588033409597e-07
INTENT_task_priority,3.6084508744283727e-07
emb_603,3.5690731179454515e-07
SEM_domain_primary_exercise,3.349077654788569e-07
emb_846,3.3103046872817757e-07
emb_931,3.055768155908916e-07
emb_883,3.0087357214241864e-07
INFO_precision_requirement_none,2.88857221986144e-07
SEM_domain_primary_media,2.527502165640423e-07
emb_504,2.3437536141842463e-07
emb_107,2.2600871036547746e-07
emb_1279,2.2193191792422888e-07
TEMP_realtime_need_0,2.116129426374924e-07
emb_1501,2.073400721955399e-07
emb_1321,1.7896046551073924e-07
INFO_density_score_1,1.6677030559517434e-07
TASK_external_dependency_text,1.3433344094147365e-07
emb_1514,1.1720592434355889e-07
TASK_needs_aggregation_single,1.1382804289455103e-07
emb_630,1.0641967924738236e-07
TASK_needs_sorting_0,1.0323277480499389e-07
emb_993,1.0267007085854182e-07
COMP_search_space_size_2,1.0186576792471607e-07
SEM_entity_types_none,9.633694274596445e-08
SEM_domain_primary_video,9.627677522697864e-08
INFO_density_score_2,8.162049890512374e-08
TXT_text_density_0.2857,7.76598554857168e-08
INFO_precision_requirement_2,6.3519867140371e-08
TEMP_reference_type_any,6.267814903950475e-08
INFO_precision_requirement_medium,5.89621778456599e-08
emb_157,5.869850520549298e-08
LING_modality_should,5.711136890704166e-08
TASK_external_dependency_absolute,5.680584612378391e-08
INFO_precision_requirement_0,5.6784118694170683e-08
LING_verb_noun_ratio_1,5.488927008397613e-08
TEMP_reference_type_single,5.422345792432531e-08
SEM_entity_types_activity,5.276630351699155e-08
LING_modality_must,4.8938962631774764e-08
TEMP_reference_type_0,4.839444808592737e-08
SEM_specificity,3.477232826554747e-08
TXT_text_density_0.378,2.7567626428001456e-08
SEM_entity_types_person,2.5314233076870122e-08
TEMP_range_specificity_0,1.841453884136032e-08
INTENT_emotional_tone_2,1.6266024931236793e-08
LING_query_type_imperative,1.4774478256611597e-08
TXT_text_density_1.06,1.463371193459173e-08
SEM_domain_primary_trends,1.3267018402370496e-08
INFO_density_score_medium,1.1410458901867868e-08
SEM_domain_primary_study,7.57057603316e-09
emb_789,5.960658702715467e-09
INTENT_emotional_tone_0.84,4.680612847006786e-09
TASK_needs_filtering,4.512916455434472e-09
emb_517,2.534557069899337e-09
emb_499,1.5801503603025406e-09
TXT_text_density_0.325,1.3532895525111963e-09
SEM_domain_primary_fashion,1.0965105235983097e-09
INTENT_consequence_severity_1,9.723082096176358e-10
LING_verb_noun_ratio_0,4.4753934962691206e-10
SEM_entity_count_none,7.83808165718151e-18
COMP_join_operations_needed,0.0
TXT_text_density_0.25,0.0
LING_tense_future,0.0
TXT_text_density_1.0,0.0
TXT_text_density_0.5135,0.0
LING_clause_complexity,0.0
LING_has_negation,0.0
TXT_text_density_0.4,0.0
TXT_sentence_count,0.0
TXT_text_density_0.3721,0.0
TXT_text_density_0.3659,0.0
TXT_text_density_0.3571,0.0
TASK_multi_modal,0.0
TXT_text_density_0.34,0.0
INTENT_emotional_tone_neutral,0.0
INFO_density_score_0,0.0
INFO_precision_requirement_large,0.0
TXT_text_density_0.32,0.0
TXT_text_density_0.3077,0.0
TXT_text_density_0.3,0.0
TXT_text_density_0.2941,0.0
TXT_text_density_0.2778,0.0
TXT_text_density_0.2558,0.0
SEM_entity_count_1,0.0
LING_verb_noun_ratio_health,0.0
LING_verb_noun_ratio_food,0.0
TEMP_range_specificity_2,0.0
SEM_entity_count_person,0.0
SEM_entity_count_0,0.0
SEM_domain_primary_work,0.0
SEM_entity_types_financial,0.0
SEM_entity_types_location,0.0
SEM_domain_primary_tourism,0.0
SEM_domain_primary_subscription,0.0
SEM_domain_primary_seminar,0.0
SEM_domain_primary_self-development,0.0
SEM_domain_primary_reading,0.0
SEM_domain_primary_note,0.0
SEM_domain_primary_news,0.0
SEM_domain_primary_magazines,0.0
TASK_external_dependency_5,0.0
SEM_domain_primary_lifestyle,0.0
SEM_domain_primary_language,0.0
SEM_domain_primary_hotel,0.0
TASK_expected_result_count_5,0.0
SEM_domain_primary_gift,0.0
SEM_domain_primary_food,0.0
SEM_domain_primary_entertainment,0.0
SEM_domain_primary_education,0.0
SEM_domain_primary_communication,0.0
SEM_domain_primary_blogs,0.0
LING_verb_noun_ratio_scheduling,0.0
SEM_domain_primary_restaurant,0.0
